"","APMC","Commodity","Year","Month","arrivals_in_qtl","min_price","max_price","modal_price","date","district_name","state_name","trend","detrended_m","seasonal_m","residual_m","deseasonalised","raw_comp","deseas_comp"
"8781","atpadi","sorgum(jawar)",2015,"October",11,1700,2100,1900,"2015-10","Sangli","Maharashtra",2008.33333333333,0.946058091286307,0.998840875113005,0.947155963335274,1902.20489303168,"above msp","above msp"
"8782","sangali","sorgum(jawar)",2015,"October",7318,1638,2493,2244,"2015-10","Sangli","Maharashtra",2037,1.10162002945508,0.998840875113005,1.10289842646903,2246.60409471741,"above msp","above msp"
"8783","atpadi","sorgum(jawar)",2015,"September",5,1700,1900,1800,"2015-09","Sangli","Maharashtra",2008.41666666667,0.896228372266711,0.975138040030273,0.919078464254033,1845.8925055822,"above msp","above msp"
"8784","sangali","sorgum(jawar)",2015,"September",8240,1667,2563,2253,"2015-09","Sangli","Maharashtra",2075.33333333333,1.0856087375522,0.975138040030273,1.11328724035676,2310.44211948706,"above msp","above msp"
"8785","koregaon","sorgum(jawar)",2015,"April",49,1650,2038,1844,"2015-04","Satara","Maharashtra",2070.66666666667,0.890534449452672,1.03156571908827,0.863284260977334,1787.57394306373,"above msp","above msp"
"8786","lonand","sorgum(jawar)",2015,"April",441,1555,2421,1920,"2015-04","Satara","Maharashtra",2053.58333333333,0.934951101732744,1.03156571908827,0.906341771961053,1861.24835720302,"above msp","above msp"
"8787","phaltan","sorgum(jawar)",2015,"April",3554,1550,2601,1900,"2015-04","Satara","Maharashtra",2066.08333333333,0.919614407292381,1.03156571908827,0.891474377517277,1841.86035348215,"above msp","above msp"
"8788","vaduj","sorgum(jawar)",2015,"April",2790,2100,2300,2200,"2015-04","Satara","Maharashtra",2076.66666666667,1.05939004815409,1.03156571908827,1.02697290977293,2132.68040929513,"above msp","above msp"
"8789","koregaon","sorgum(jawar)",2015,"August",11,1725,2000,1850,"2015-08","Satara","Maharashtra",2050.16666666667,0.902365661328347,1.02735547796164,0.878338297391196,1800.73989936818,"above msp","above msp"
"8790","lonand","sorgum(jawar)",2015,"August",104,1631,2070,1850,"2015-08","Satara","Maharashtra",2021.16666666667,0.915312938072071,1.02735547796164,0.890940825942863,1800.73989936818,"above msp","above msp"
"8791","phaltan","sorgum(jawar)",2015,"August",833,1438,2569,1988,"2015-08","Satara","Maharashtra",2007.5,0.990286425902864,1.02735547796164,0.963917988608649,1935.06536213186,"above msp","above msp"
"8792","vaduj","sorgum(jawar)",2015,"August",2610,2000,2100,2200,"2015-08","Satara","Maharashtra",1995.75,1.10234247776525,1.02735547796164,1.0729903148542,2141.42042087027,"above msp","above msp"
"8793","lonand","sorgum(jawar)",2015,"December",121,1600,2213,1870,"2015-12","Satara","Maharashtra",1993.25,0.93816631130064,1.05271122164743,0.891190567753678,1776.36559917502,"above msp","above msp"
"8794","phaltan","sorgum(jawar)",2015,"December",680,1570,2569,2000,"2015-12","Satara","Maharashtra",1972.91666666667,1.01372756071806,1.05271122164743,0.962968323954632,1899.85625580216,"above msp","above msp"
"8795","vaduj","sorgum(jawar)",2015,"December",2370,2189,2433,2300,"2015-12","Satara","Maharashtra",2014.58333333333,1.14167528438469,1.05271122164743,1.08450946556649,2184.83469417248,"above msp","above msp"
"8796","koregaon","sorgum(jawar)",2015,"February",45,1760,1940,1850,"2015-02","Satara","Maharashtra",1981,0.933871781928319,0.941951559264073,0.991422300588295,1964.00757746541,"above msp","above msp"
"8797","lonand","sorgum(jawar)",2015,"February",154,1563,1989,1750,"2015-02","Satara","Maharashtra",1973.16666666667,0.886899231354,0.941951559264073,0.941555032879732,1857.84500571052,"above msp","above msp"
"8798","phaltan","sorgum(jawar)",2015,"February",1683,1553,2380,1833,"2015-02","Satara","Maharashtra",1965.91666666667,0.932389470560807,0.941951559264073,0.989848640719129,1945.95994026708,"above msp","above msp"
"8799","vaduj","sorgum(jawar)",2015,"February",2700,2100,2263,2181,"2015-02","Satara","Maharashtra",1989.33333333333,1.0963471849866,0.941951559264073,1.16391036694408,2315.40568997409,"above msp","above msp"
"8800","koregaon","sorgum(jawar)",2015,"January",5,1600,1800,1700,"2015-01","Satara","Maharashtra",1947.66666666667,0.872839294882766,1.01446063630114,0.860397400992562,1675.76733799985,"above msp","above msp"
"8801","lonand","sorgum(jawar)",2015,"January",138,1590,2060,1840,"2015-01","Satara","Maharashtra",1946.83333333333,0.945124561253317,1.01446063630114,0.931652276523379,1813.7717070116,"above msp","above msp"
"8802","phaltan","sorgum(jawar)",2015,"January",1382,1575,2732,2050,"2015-01","Satara","Maharashtra",1963.5,1.04405398523046,1.01446063630114,1.0291715103281,2020.77826052923,"above msp","above msp"
"8803","koregaon","sorgum(jawar)",2015,"July",56,1600,1870,1690,"2015-07","Satara","Maharashtra",1938.66666666667,0.871733149931224,1.094273993039,0.796631515942601,1544.40296557406,"above msp","below msp"
"8804","lonand","sorgum(jawar)",2015,"July",165,1600,1963,1775,"2015-07","Satara","Maharashtra",1903.25,0.932615263365296,1.094273993039,0.852268507976919,1622.08003780707,"above msp","above msp"
"8805","phaltan","sorgum(jawar)",2015,"July",842,1333,2433,1900,"2015-07","Satara","Maharashtra",1905.75,0.996982815164633,1.094273993039,0.911090660571971,1736.31102638503,"above msp","above msp"
"8806","vaduj","sorgum(jawar)",2015,"July",2790,1889,2044,2178,"2015-07","Satara","Maharashtra",1920.58333333333,1.13403045949581,1.094273993039,1.03633136372582,1990.36074498242,"above msp","above msp"
"8807","koregaon","sorgum(jawar)",2015,"June",40,1663,1925,1769,"2015-06","Satara","Maharashtra",1876.33333333333,0.942796233789305,1.06067414583033,0.888865102911746,1667.80722143007,"above msp","above msp"
"8808","lonand","sorgum(jawar)",2015,"June",241,1563,1938,1713,"2015-06","Satara","Maharashtra",1864.91666666667,0.918539702399571,1.06067414583033,0.865996127095667,1615.01061068949,"above msp","above msp"
"8809","phaltan","sorgum(jawar)",2015,"June",1802,1492,2528,1820,"2015-06","Satara","Maharashtra",1870.75,0.972871842843779,1.06067414583033,0.917220285483798,1715.88984906882,"above msp","above msp"
"8810","vaduj","sorgum(jawar)",2015,"June",2940,2013,2113,2213,"2015-06","Satara","Maharashtra",1902.41666666667,1.16325726050199,1.06067414583033,1.09671501381921,2086.40892087324,"above msp","above msp"
"8811","koregaon","sorgum(jawar)",2015,"March",37,1625,1925,1775,"2015-03","Satara","Maharashtra",1868.58333333333,0.949917495428801,0.9317515690326,1.01949653426939,1905.01423232688,"above msp","above msp"
"8812","lonand","sorgum(jawar)",2015,"March",193,1550,2154,1850,"2015-03","Satara","Maharashtra",1881.08333333333,0.983475833960927,0.9317515690326,1.05551293568739,1985.50779143928,"above msp","above msp"
"8813","vaduj","sorgum(jawar)",2015,"March",4800,2175,2375,2275,"2015-03","Satara","Maharashtra",1917.33333333333,1.1865438108484,0.9317515690326,1.27345512503976,2441.6379597429,"above msp","above msp"
"8814","koregaon","sorgum(jawar)",2015,"May",8,1600,1850,1725,"2015-05","Satara","Maharashtra",1890.25,0.912577701362254,1.01193661781943,0.901813103007105,1704.65221795918,"above msp","above msp"
"8815","lonand","sorgum(jawar)",2015,"May",294,1555,2306,1875,"2015-05","Satara","Maharashtra",1905.66666666667,0.983907643869162,1.01193661781943,0.972301650660034,1852.8828456078,"above msp","above msp"
"8816","phaltan","sorgum(jawar)",2015,"May",1550,1550,2526,1888,"2015-05","Satara","Maharashtra",1915.08333333333,0.985857882598668,1.01193661781943,0.974228884732963,1865.72950000402,"above msp","above msp"
"8817","vaduj","sorgum(jawar)",2015,"May",2900,2078,2244,2211,"2015-05","Satara","Maharashtra",1941,1.13910355486862,1.01193661781943,1.1256668992997,2184.91945154072,"above msp","above msp"
"8818","koregaon","sorgum(jawar)",2015,"November",32,1650,1975,1800,"2015-11","Satara","Maharashtra",1909.5,0.942655145326002,1.02962791120542,0.915529906548865,1748.20435655506,"above msp","above msp"
"8819","lonand","sorgum(jawar)",2015,"November",131,1600,2433,1917,"2015-11","Satara","Maharashtra",1921.83333333333,0.997485040326078,1.02962791120542,0.968782051720303,1861.83763973114,"above msp","above msp"
"8820","phaltan","sorgum(jawar)",2015,"November",676,1575,2948,2063,"2015-11","Satara","Maharashtra",1951,1.05740645822655,1.02962791120542,1.02697920940062,2003.6364375406,"above msp","above msp"
"8821","vaduj","sorgum(jawar)",2015,"November",2590,2050,2263,2300,"2015-11","Satara","Maharashtra",1991,1.15519839276745,1.02962791120542,1.12195714606748,2233.81667782035,"above msp","above msp"
"8822","koregaon","sorgum(jawar)",2015,"October",87,1594,1925,1788,"2015-10","Satara","Maharashtra",1955.58333333333,0.914305194528487,0.998840875113005,0.915366218292824,1790.07492038981,"above msp","above msp"
"8823","lonand","sorgum(jawar)",2015,"October",172,1600,2275,1913,"2015-10","Satara","Maharashtra",1967.08333333333,0.972505825037069,0.998840875113005,0.973634388888063,1915.21997914189,"above msp","above msp"
"8824","phaltan","sorgum(jawar)",2015,"October",1143,1580,2400,1888,"2015-10","Satara","Maharashtra",1970.25,0.958254028676564,0.998840875113005,0.959366053745198,1890.19096739148,"above msp","above msp"
"8825","vaduj","sorgum(jawar)",2015,"October",2850,2000,2089,2178,"2015-10","Satara","Maharashtra",1962.16666666667,1.10999745179648,0.998840875113005,1.11128557055788,2180.52750369631,"above msp","above msp"
"8826","koregaon","sorgum(jawar)",2015,"September",5,1600,1700,1650,"2015-09","Satara","Maharashtra",1955.91666666667,0.843594222657748,0.975138040030273,0.865102362975767,1692.06813011702,"above msp","above msp"
"8827","lonand","sorgum(jawar)",2015,"September",142,1600,2188,1913,"2015-09","Satara","Maharashtra",1959.08333333333,0.97647709387894,0.975138040030273,1.00137319414657,1961.77353509931,"above msp","above msp"
"8828","phaltan","sorgum(jawar)",2015,"September",488,1587,2600,2033,"2015-09","Satara","Maharashtra",1971.16666666667,1.03136890166568,0.975138040030273,1.05766451448624,2084.83303547146,"above msp","above msp"
"8829","vaduj","sorgum(jawar)",2015,"September",2450,2000,2100,2200,"2015-09","Satara","Maharashtra",1970.25,1.11660956731379,0.975138040030273,1.14507846220329,2256.09084015603,"above msp","above msp"
"8830","akluj","sorgum(jawar)",2015,"April",55,1622,1622,1622,"2015-04","Solapur","Maharashtra",1955.41666666667,0.829490730875772,1.03156571908827,0.804108468832116,1572.36710176213,"above msp","below msp"
"8831","barshi","sorgum(jawar)",2015,"April",14802,1391,2505,2052,"2015-04","Solapur","Maharashtra",1966.66666666667,1.04338983050847,1.03156571908827,1.01146229581054,1989.20918176073,"above msp","above msp"
"8832","barshi-vairag","sorgum(jawar)",2015,"April",6467,1334,2375,1974,"2015-04","Solapur","Maharashtra",1959.25,1.00752839096593,1.03156571908827,0.976698209646219,1913.59596724935,"above msp","above msp"
"8833","dudhani","sorgum(jawar)",2015,"April",2279,1326,2182,1871,"2015-04","Solapur","Maharashtra",1923.5,0.972706004678971,1.03156571908827,0.94294138190117,1813.7477480869,"above msp","above msp"
"8834","karmala","sorgum(jawar)",2015,"April",950,1550,3211,2300,"2015-04","Solapur","Maharashtra",1966.16666666667,1.16978892938883,1.03156571908827,1.13399360578085,2229.62042789945,"above msp","above msp"
"8835","kurdwadi","sorgum(jawar)",2015,"April",1046,1112,2086,1589,"2015-04","Solapur","Maharashtra",1939.16666666667,0.819424151267727,1.03156571908827,0.794349924687257,1540.37689562271,"below msp","below msp"
"8836","kurdwadi-modnimb","sorgum(jawar)",2015,"April",1819,1025,2172,1443,"2015-04","Solapur","Maharashtra",1902.08333333333,0.758641840087623,1.03156571908827,0.735427540921127,1398.84446846039,"below msp","below msp"
"8837","mangalwedha","sorgum(jawar)",2015,"April",1335,1276,2076,1714,"2015-04","Solapur","Maharashtra",1863.41666666667,0.91981575063727,1.03156571908827,0.891669559793271,1661.55191887811,"above msp","above msp"
"8838","mohol","sorgum(jawar)",2015,"April",295,1568,2109,1911,"2015-04","Solapur","Maharashtra",1885.16666666667,1.01370347449386,1.03156571908827,0.982684336767021,1852.52375552863,"above msp","above msp"
"8839","pandharpur","sorgum(jawar)",2015,"April",221,1748,1882,1800,"2015-04","Solapur","Maharashtra",1875.75,0.959616153538585,1.03156571908827,0.930252077770401,1744.92033487783,"above msp","above msp"
"8840","solapur","sorgum(jawar)",2015,"April",947,1636,2041,1845,"2015-04","Solapur","Maharashtra",1860.08333333333,0.991891044308051,1.03156571908827,0.961539362886847,1788.54334324978,"above msp","above msp"
"8841","barshi","sorgum(jawar)",2015,"August",15704,1602,2528,2071,"2015-08","Solapur","Maharashtra",1849.33333333333,1.11986301369863,1.02735547796164,1.09004433005071,2015.85531437379,"above msp","above msp"
"8842","barshi-vairag","sorgum(jawar)",2015,"August",729,1441,2139,1747,"2015-08","Solapur","Maharashtra",1859.75,0.939373571716629,1.02735547796164,0.914360795136288,1700.48248875471,"above msp","above msp"
"8843","dudhani","sorgum(jawar)",2015,"August",144,1725,1938,1843,"2015-08","Solapur","Maharashtra",1842.33333333333,1.0003618599602,1.02735547796164,0.973725143262968,1793.92628893814,"above msp","above msp"
"8844","karmala","sorgum(jawar)",2015,"August",1780,1620,2955,2282,"2015-08","Solapur","Maharashtra",1868,1.22162740899358,1.02735547796164,1.18909903650622,2221.23700019362,"above msp","above msp"
"8845","kurdwadi","sorgum(jawar)",2015,"August",121,1454,2057,1756,"2015-08","Solapur","Maharashtra",1858.41666666667,0.944890363660822,1.02735547796164,0.919730691012192,1709.24284502191,"above msp","above msp"
"8846","kurdwadi-modnimb","sorgum(jawar)",2015,"August",935,1286,2082,1566,"2015-08","Solapur","Maharashtra",1797.25,0.871331200445124,1.02735547796164,0.848130193624817,1524.3019904922,"below msp","below msp"
"8847","mangalwedha","sorgum(jawar)",2015,"August",955,1484,2033,1703,"2015-08","Solapur","Maharashtra",1806.75,0.942576449425764,1.02735547796164,0.917478389559876,1657.65408033731,"above msp","above msp"
"8848","mohol","sorgum(jawar)",2015,"August",118,1730,1930,1836,"2015-08","Solapur","Maharashtra",1839.5,0.998097309051373,1.02735547796164,0.97152089073558,1787.1126785081,"above msp","above msp"
"8849","pandharpur","sorgum(jawar)",2015,"August",148,1825,1964,1912,"2015-08","Solapur","Maharashtra",1856,1.0301724137931,1.02735547796164,1.00274192905171,1861.08902031998,"above msp","above msp"
"8850","solapur","sorgum(jawar)",2015,"August",613,1690,3222,1809,"2015-08","Solapur","Maharashtra",1847.5,0.979161028416779,1.02735547796164,0.953088827987285,1760.83160970651,"above msp","above msp"
"8851","akluj","sorgum(jawar)",2015,"December",11,1700,1700,1700,"2015-12","Solapur","Maharashtra",1839.16666666667,0.924331671952877,1.05271122164743,0.878048654697871,1614.87781743184,"above msp","above msp"
"8852","barshi","sorgum(jawar)",2015,"December",9669,1832,2520,2190,"2015-12","Solapur","Maharashtra",1867.91666666667,1.17242917689048,1.05271122164743,1.11372345310017,2080.34260010336,"above msp","above msp"
"8853","barshi-vairag","sorgum(jawar)",2015,"December",1438,1807,2457,2033,"2015-12","Solapur","Maharashtra",1864.75,1.09022657192653,1.05271122164743,1.03563688645818,1931.20388402289,"above msp","above msp"
"8854","dudhani","sorgum(jawar)",2015,"December",91,1980,2092,2054,"2015-12","Solapur","Maharashtra",1890.33333333333,1.08658084993828,1.05271122164743,1.03217371259504,1951.15237470882,"above msp","above msp"
"8855","karmala","sorgum(jawar)",2015,"December",3105,1635,2800,2306,"2015-12","Solapur","Maharashtra",1928.91666666667,1.19548969628894,1.05271122164743,1.13562928912078,2190.53426293989,"above msp","above msp"
"8856","kurdwadi","sorgum(jawar)",2015,"December",218,1648,2158,1905,"2015-12","Solapur","Maharashtra",1897.5,1.00395256916996,1.05271122164743,0.9536827845331,1809.61308365156,"above msp","above msp"
"8857","kurdwadi-modnimb","sorgum(jawar)",2015,"December",412,1584,2361,1977,"2015-12","Solapur","Maharashtra",1915.91666666667,1.03188204079857,1.05271122164743,0.980213775230534,1878.00790886043,"above msp","above msp"
"8858","mangalwedha","sorgum(jawar)",2015,"December",781,1809,2386,2120,"2015-12","Solapur","Maharashtra",1962.08333333333,1.08048417923126,1.05271122164743,1.02638231360388,2013.84763115029,"above msp","above msp"
"8859","mohol","sorgum(jawar)",2015,"December",113,1650,2564,2186,"2015-12","Solapur","Maharashtra",2002.33333333333,1.09172631929416,1.05271122164743,1.03706153866743,2076.54288759176,"above msp","above msp"
"8860","pandharpur","sorgum(jawar)",2015,"December",386,2213,2335,2266,"2015-12","Solapur","Maharashtra",2038.16666666667,1.11178346553275,1.05271122164743,1.0561143860449,2152.53713782385,"above msp","above msp"
"8861","solapur","sorgum(jawar)",2015,"December",555,2110,2553,2362,"2015-12","Solapur","Maharashtra",2075.66666666667,1.13794764734222,1.05271122164743,1.08096847828923,2243.73023810235,"above msp","above msp"
"8862","akluj","sorgum(jawar)",2015,"February",9,1750,1750,1750,"2015-02","Solapur","Maharashtra",2070.75,0.845104430761801,0.941951559264073,0.897184597711228,1857.84500571052,"above msp","above msp"
"8863","barshi","sorgum(jawar)",2015,"February",10590,1436,2518,1995,"2015-02","Solapur","Maharashtra",2095.33333333333,0.952115812917595,0.941951559264073,1.01079063307827,2117.94330651,"above msp","above msp"
